class,normal,anomaly,handwrite,std,avg,ssim,powerspectrum,cross_correlation,Spectral Features,Spectral Centroid,Spectral Bandwidth,Spectral Flatness,Spectral Roll-off,RMS (Root Mean Square),Wavelet Transform,method
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0012_car_B1_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0012_car_A1_spd_37V_mic_2.wav,,0.02661645,-2.330939e-06,,136.0196,,"1346.8710139567804, 1677.1703969708599, 0.01298364158719778, 3000.9765625",1346.8710139567804,1677.1703969708599,0.012983642,3000.9765625,0.025553929,2543.1619,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0013_car_B1_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0013_car_A2_spd_28V_mic_2.wav,,0.017239388,7.120768e-07,,57.061718,,"1330.1437076983934, 1634.8713538542625, 0.009390032850205898, 2751.0804521276596",1330.1437076983934,1634.8713538542625,0.009390033,2751.0804521276596,0.01701825,752.6097,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0014_car_B2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0014_car_A2_spd_28V_mic_2.wav,,0.018311001,7.0110957e-07,,64.37621,,"1345.7582242112603, 1689.7082463579504, 0.010015477426350117, 2947.265625",1345.7582242112603,1689.7082463579504,0.010015477,2947.265625,0.018041618,775.00555,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0015_car_B2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0015_car_A2_spd_28V_mic_2.wav,,0.024504384,2.7952194e-06,,115.28925,,"1356.7102921452383, 1623.6781520022814, 0.013593442738056183, 2884.32928856383",1356.7102921452383,1623.6781520022814,0.013593443,2884.32928856383,0.024149131,2087.8943,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0016_car_B2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0016_car_A2_spd_37V_mic_2.wav,,0.018557431,1.0066033e-06,,66.12063,,"1584.2210173104436, 1921.4977094373626, 0.01611122488975525, 3715.7372007978724",1584.2210173104436,1921.4977094373626,0.016111225,3715.7372007978724,0.01830124,698.4222,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0017_car_B2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0017_car_A2_spd_37V_mic_2.wav,,0.015808951,1.0530154e-06,,47.9852,,"1561.3059276284996, 1897.6007798110438, 0.016351018100976944, 3677.5889295212764",1561.3059276284996,1897.6007798110438,0.016351018,3677.5889295212764,0.015609085,649.10016,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0018_car_C2_spd_31V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0018_car_A2_spd_37V_mic_2.wav,,0.03429437,-7.3630017e-06,,225.81203,,"1419.936850612043, 1835.5441832724132, 0.012364933267235756, 3413.7300531914893",1419.936850612043,1835.5441832724132,0.012364933,3413.7300531914893,0.03377537,2084.8188,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0019_car_C2_spd_31V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0019_car_A2_spd_28V_mic_2.wav,,0.02386149,3.4993488e-06,,109.319176,,"1259.4631642489996, 1711.1951830289677, 0.008770081214606762, 2989.070811170213",1259.4631642489996,1711.1951830289677,0.008770081,2989.070811170213,0.023548765,1076.2859,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0020_car_C2_spd_31V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0020_car_A2_spd_28V_mic_2.wav,,0.023554476,-2.7783713e-07,,106.52417,,"1278.7558036779678, 1719.1206233545781, 0.008931335993111134, 3108.2737699468084",1278.7558036779678,1719.1206233545781,0.008931336,3108.2737699468084,0.023254631,783.1696,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0021_car_C2_spd_31V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0021_car_A2_spd_28V_mic_2.wav,,0.037633304,-8.017063e-06,,271.9231,,"1320.8363700362613, 1681.875136957658, 0.011305528692901134, 3052.027925531915",1320.8363700362613,1681.875136957658,0.011305529,3052.027925531915,0.035931513,3247.888,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0022_car_C2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0022_car_A2_spd_28V_mic_2.wav,,0.032685257,5.6792896e-06,,205.11862,,"1274.8445932106263, 1732.06411970858, 0.008412320166826248, 3080.493683510638",1274.8445932106263,1732.06411970858,0.00841232,3080.493683510638,0.032185543,1815.3214,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0023_car_C2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0023_car_A2_spd_37V_mic_2.wav,,0.03439221,1.3281505e-06,,227.10223,,"1315.9727255499188, 1652.0331779728956, 0.01211253460496664, 2917.8648603723404",1315.9727255499188,1652.0331779728956,0.012112535,2917.8648603723404,0.03346867,3354.3918,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0024_car_C2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0024_car_A2_spd_37V_mic_2.wav,,0.034157567,-2.4145445e-06,,224.01393,,"1384.0953712949654, 1758.7402487776503, 0.012759380973875523, 3245.65741356383",1384.0953712949654,1758.7402487776503,0.012759381,3245.65741356383,0.033065118,1954.214,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0025_car_C2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0025_car_A2_spd_37V_mic_2.wav,,0.022218889,6.3053767e-07,,94.78638,,"1559.369800474037, 1842.1044141772763, 0.016794273629784584, 3614.1539228723404",1559.369800474037,1842.1044141772763,0.016794274,3614.1539228723404,0.021503558,809.9258,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0026_car_C2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0026_car_E1_spd_28V_mic_2.wav,,0.022759028,1.0700226e-06,,99.45088,,"1289.9059676223374, 1732.7035344717235, 0.008914404548704624, 2831.262466755319",1289.9059676223374,1732.7035344717235,0.008914405,2831.262466755319,0.02234926,931.84235,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0027_car_C2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0027_car_E1_spd_28V_mic_2.wav,,0.03316709,-5.7789484e-06,,211.21075,,"1242.350066715491, 1694.0044599288567, 0.0087481290102005, 2669.651761968085",1242.350066715491,1694.0044599288567,0.008748129,2669.651761968085,0.031983133,1953.7693,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0028_car_C2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0028_car_E1_spd_28V_mic_2.wav,,0.024724308,-4.1572252e-06,,117.36798,,"1179.2569734637493, 1673.0709404300928, 0.008043861947953701, 2484.873670212766",1179.2569734637493,1673.0709404300928,0.008043862,2484.873670212766,0.024415797,966.27057,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0029_car_C2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0029_car_E1_spd_37V_mic_2.wav,,0.03230802,1.4589627e-06,,200.4112,,"1322.1181249376978, 1797.7911564960564, 0.010333993472158909, 2965.321642287234",1322.1181249376978,1797.7911564960564,0.0103339935,2965.321642287234,0.031753384,1702.1654,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0030_car_C2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0030_car_E1_spd_37V_mic_2.wav,,0.01939243,-3.5829544e-06,,72.20476,,"1605.704573574284, 1841.2055508483188, 0.02337370067834854, 3477.2481715425533",1605.704573574284,1841.2055508483188,0.0233737,3477.2481715425533,0.018741772,981.7837,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0031_car_C2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0031_car_E1_spd_37V_mic_2.wav,,0.017788783,8.190473e-07,,60.75663,,"1445.7077653326326, 1875.0230946723807, 0.01302395947277546, 3256.8359375",1445.7077653326326,1875.0230946723807,0.0130239595,3256.8359375,0.017579578,639.38257,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0032_car_C2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0032_car_E1_spd_28V_mic_2.wav,,0.020865098,2.1268527e-06,,83.587654,,"1524.0339050883072, 1800.4576961836292, 0.017506590113043785, 3323.5538563829787",1524.0339050883072,1800.4576961836292,0.01750659,3323.5538563829787,0.020169025,929.84674,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0033_car_C2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0033_car_E1_spd_28V_mic_2.wav,,0.023139969,2.0008088e-06,,102.80796,,"1304.5630283275977, 1739.8493148339949, 0.01058333832770586, 2900.120511968085",1304.5630283275977,1739.8493148339949,0.010583338,2900.120511968085,0.022757322,967.8634,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0034_car_C2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0034_car_E1_spd_28V_mic_2.wav,,0.026289923,-3.9304095e-06,,132.70273,,"1164.252509127866, 1654.5189275802757, 0.007713924162089825, 2464.386635638298",1164.252509127866,1654.5189275802757,0.007713924,2464.386635638298,0.025957705,1189.4547,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0035_car_D2_spd_31V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0035_car_E1_spd_37V_mic_2.wav,,0.023090564,-5.583604e-06,,102.36944,,"1378.5312739336127, 1854.887067977914, 0.012488525360822678, 3132.7293882978724",1378.5312739336127,1854.887067977914,0.012488525,3132.7293882978724,0.022751914,963.2283,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0036_car_D2_spd_31V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0036_car_E1_spd_37V_mic_2.wav,,0.035011627,-3.387928e-06,,235.3563,,"1371.5856716227622, 1764.594371805007, 0.013098594732582569, 3052.692819148936",1371.5856716227622,1764.594371805007,0.013098595,3052.692819148936,0.03408883,3650.4607,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0037_car_D2_spd_31V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0037_car_E1_spd_37V_mic_2.wav,,0.033619415,-2.500693e-06,,217.01088,,"1346.2692879592382, 1801.0198734966903, 0.012411460280418396, 3002.950465425532",1346.2692879592382,1801.0198734966903,0.01241146,3002.950465425532,0.033097643,2608.8257,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0038_car_D2_spd_31V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0038_car_E1_spd_28V_mic_2.wav,,0.02446485,-4.993439e-06,,114.91754,,"1285.286526402727, 1661.8731598794122, 0.010596327483654022, 2741.252493351064",1285.286526402727,1661.8731598794122,0.0105963275,2741.252493351064,0.02414497,1647.915,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0039_car_D2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0039_car_E1_spd_28V_mic_2.wav,,0.0236343,-4.111926e-07,,107.2474,,"1132.0809730947337, 1606.9854553938637, 0.006651884876191616, 2217.6487699468084",1132.0809730947337,1606.9854553938637,0.006651885,2217.6487699468084,0.02281829,1155.6652,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0040_car_D2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0040_car_E1_spd_28V_mic_2.wav,,0.025661947,3.1016668e-06,,126.438835,,"1040.714011801695, 1516.0201115755394, 0.0051017822697758675, 1889.4822140957447",1040.714011801695,1516.0201115755394,0.0051017823,1889.4822140957447,0.025097929,1477.989,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0041_car_D2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0041_car_E2_spd_37V_mic_2.wav,,0.01827556,-2.0833015e-06,,64.12726,,"1478.6028708036006, 1786.0265045684896, 0.016434434801340103, 3192.362034574468",1478.6028708036006,1786.0265045684896,0.016434435,3192.362034574468,0.017813263,1335.2716,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0042_car_D2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0042_car_E2_spd_37V_mic_2.wav,,0.026872931,2.3474693e-06,,138.65367,,"1272.6874944872948, 1692.9891212505024, 0.011352633126080036, 2724.3184840425533",1272.6874944872948,1692.9891212505024,0.011352633,2724.3184840425533,0.026475498,1451.0795,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0043_car_D2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0043_car_E2_spd_37V_mic_2.wav,,0.023397928,1.66893e-07,,105.11289,,"1367.771030687654, 1828.5960274188196, 0.012918560765683651, 2961.8309507978724",1367.771030687654,1828.5960274188196,0.012918561,2961.8309507978724,0.023101918,1085.1816,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0044_car_D2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0044_car_E2_spd_28V_mic_2.wav,,0.032649193,4.7667822e-07,,204.66618,,"1084.4195137346617, 1553.9699010879292, 0.005395205691456795, 2069.356715425532",1084.4195137346617,1553.9699010879292,0.0053952057,2069.356715425532,0.03207529,1761.3495,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0045_car_D2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0045_car_E2_spd_28V_mic_2.wav,,0.019295782,-1.8709501e-06,,71.48683,,"1501.8746994507615, 1740.8431282144459, 0.016559356823563576, 3275.639960106383",1501.8746994507615,1740.8431282144459,0.016559357,3275.639960106383,0.018651059,830.2874,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0046_car_D2_spd_34V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0046_car_E2_spd_28V_mic_2.wav,,0.019096017,-4.9289065e-07,,70.014305,,"1222.2396747577798, 1598.7811554738448, 0.008047865703701973, 2414.6858377659573",1222.2396747577798,1598.7811554738448,0.008047866,2414.6858377659573,0.018699009,828.6868,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0047_car_D2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0047_car_E2_spd_28V_mic_2.wav,,0.028410874,2.7949015e-06,,154.97813,,"962.2045496755205, 1416.3677994872935, 0.004211557563394308, 1622.049534574468",962.2045496755205,1416.3677994872935,0.0042115576,1622.049534574468,0.027942272,1701.6763,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0048_car_D2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0048_car_E2_spd_37V_mic_2.wav,,0.023862159,2.009074e-07,,109.3253,,"1204.765666662033, 1626.3655465728368, 0.007849683053791523, 2540.080618351064",1204.765666662033,1626.3655465728368,0.007849683,2540.080618351064,0.023090802,1364.9357,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0049_car_D2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0049_car_E2_spd_37V_mic_2.wav,,0.024140025,2.0202e-07,,111.88623,,"1133.02139511481, 1590.3496733544546, 0.0070287082344293594, 2204.870345744681",1133.02139511481,1590.3496733544546,0.0070287082,2204.870345744681,0.023706665,1133.541,Filename Matching
ToyCar,../../../datasets/dev/ToyCar/test/section_00_source_test_normal_0050_car_D2_spd_40V_mic_1.wav,../../../datasets/dev/ToyCar/test/section_00_target_test_anomaly_0050_car_E2_spd_37V_mic_2.wav,,0.024418097,-2.614657e-06,,114.47873,,"1188.471840361153, 1596.5406763174824, 0.008116192184388638, 2423.39178856383",1188.471840361153,1596.5406763174824,0.008116192,2423.39178856383,0.024128472,1182.1632,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0001_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0001_noAttribute.wav,,0.021939278,-1.291275e-06,,77.01311,,"3665.3559590562586, 2159.1903007825113, 0.40233132243156433, 6270.067891373802",3665.3559590562586,2159.1903007825113,0.40233132,6270.067891373802,0.021795843,748.189,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0002_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0002_noAttribute.wav,,0.02182478,3.3153533e-06,,76.211365,,"2181.354111321067, 2002.1834697482725, 0.11446870863437653, 4662.465055910543",2181.354111321067,2002.1834697482725,0.11446871,4662.465055910543,0.02025178,1160.1785,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0003_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0003_noAttribute.wav,,0.021804063,6.109238e-07,,76.06676,,"3065.3123034053683, 2290.401075846712, 0.2674006223678589, 5900.009984025559",3065.3123034053683,2290.401075846712,0.26740062,5900.009984025559,0.021574177,962.2959,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0004_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0004_noAttribute.wav,,0.021501698,2.5379181e-06,,73.97169,,"2348.153699661369, 2232.699108973969, 0.12868686020374298, 5294.3041134185305",2348.153699661369,2232.699108973969,0.12868686,5294.3041134185305,0.021325573,893.7112,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0005_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0005_noAttribute.wav,,0.02148208,-3.108406e-06,,73.83677,,"2613.944933587917, 2248.057222014753, 0.17905566096305847, 5474.415934504792",2613.944933587917,2248.057222014753,0.17905566,5474.415934504792,0.019045169,964.13916,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0006_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0006_noAttribute.wav,,0.0211704,-3.4908294e-06,,71.70975,,"1867.1247505896133, 2008.191524412518, 0.056725889444351196, 4469.249201277955",1867.1247505896133,2008.191524412518,0.05672589,4469.249201277955,0.021049026,684.8394,Filename Matching
gearbox,../../../datasets/dev/gearbox/test/section_00_source_test_normal_0007_noAttribute.wav,../../../datasets/dev/gearbox/test/section_00_source_test_anomaly_0007_noAttribute.wav,,0.021175276,-1.0292054e-06,,71.742775,,"2955.33109230365, 2362.358906784658, 0.2634337842464447, 5964.332068690096",2955.33109230365,2362.358906784658,0.26343378,5964.332068690096,0.020629322,867.48584,Filename Matching
